24984	1	1	u,Маг. Защ. +18. Скорость +7.\0	u,Урон от физических умений +93. Расход MP -3%.\0	u,Сила Крит. Атк. +41,3. Шанс Крит. Атк. Магией +2.\0
30151	1	2	u,Увеличивает сопротивление отравлению\0	u,Увеличивает сопротивление опрокидыванию\0	a,
30152	1	2	u,Увеличивает сопротивление отравлению\0	u,Увеличивает сопротивление притягиванию\0	a,
30153	1	2	u,Увеличивает сопротивление отравлению\0	u,Увеличивает сопротивление удержанию\0	a,
30154	1	2	u,Увеличивает сопротивление отравлению\0	u,Увеличивает сопротивление удержанию\0	a,
30155	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление усыплению\0	a,
30156	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление отталкиванию\0	a,
30157	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление опрокидыванию\0	a,
30158	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление притягиванию\0	a,
30159	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление удержанию\0	a,
30160	1	2	u,Увеличивает сопротивление оглушению\0	u,Увеличивает сопротивление удержанию\0	a,
30161	1	2	u,Увеличивает сопротивление усыплению\0	u,Увеличивает сопротивление отталкиванию\0	a,
30162	1	2	u,Увеличивает сопротивление усыплению\0	u,Увеличивает сопротивление опрокидыванию\0	a,
30163	1	2	u,Увеличивает сопротивление усыплению\0	u,Увеличивает сопротивление притягиванию\0	a,
30164	1	2	u,Увеличивает сопротивление усыплению\0	u,Увеличивает сопротивление удержанию\0	a,
30165	1	2	u,Увеличивает сопротивление усыплению\0	u,Увеличивает сопротивление удержанию\0	a,
30166	1	2	u,Увеличивает сопротивление отталкиванию\0	u,Увеличивает сопротивление опрокидыванию\0	a,
30167	1	2	u,Увеличивает сопротивление отталкиванию\0	u,Увеличивает сопротивление притягиванию\0	a,
30168	1	2	u,Увеличивает сопротивление отталкиванию\0	u,Увеличивает сопротивление удержанию\0	a,
30169	1	2	u,Увеличивает сопротивление отталкиванию\0	u,Увеличивает сопротивление удержанию\0	a,
30170	1	2	u,Увеличивает сопротивление опрокидыванию\0	u,Увеличивает сопротивление притягиванию\0	a,
30171	1	2	u,Увеличивает сопротивление опрокидыванию\0	u,Увеличивает сопротивление удержанию\0	a,
30172	1	2	u,Увеличивает сопротивление опрокидыванию\0	u,Увеличивает сопротивление удержанию\0	a,
30173	1	2	u,Увеличивает сопротивление притягиванию\0	u,Увеличивает сопротивление удержанию\0	a,
30174	1	2	u,Увеличивает сопротивление притягиванию\0	u,Увеличивает сопротивление удержанию\0	a,
30175	1	2	u,Увеличивает сопротивление удержанию\0	a,	a,
30176	1	1	a,	a,	a,
30177	1	1	u,Маг. Защ +1\0	a,	a,
30178	1	1	u,Маг. Защ +2\0	a,	a,
30179	1	1	u,Маг. Защ +3\0	a,	a,
30180	1	1	u,Маг. Защ +4\0	a,	a,
30181	1	1	u,Маг. Защ +5\0	a,	a,
30182	1	1	u,Маг. Защ +6\0	a,	a,
30183	1	1	u,Маг. Защ +7\0	a,	a,
30184	1	1	u,Маг. Защ +8\0	a,	a,
30185	1	1	u,Маг. Защ +9\0	a,	a,
30186	1	1	u,Маг. Защ +10\0	a,	a,
30187	1	1	u,Маг. Защ +11\0	a,	a,
30188	1	1	u,Маг. Защ +12\0	a,	a,
30189	1	1	u,Маг. Защ +13\0	a,	a,
30190	1	1	u,Маг. Защ +14\0	a,	a,
30191	1	1	u,Маг. Защ +15\0	a,	a,
30192	1	1	u,Маг. Защ +16\0	a,	a,
30193	1	1	u,Маг. Защ +17\0	a,	a,
30194	1	1	u,Маг. Защ +18\0	a,	a,
30195	1	1	u,Маг. Защ +19\0	a,	a,
30196	1	1	u,Маг. Защ +20\0	a,	a,
30197	1	1	u,Маг. Защ +21\0	a,	a,
30198	1	1	u,Маг. Защ +22\0	a,	a,
30199	1	1	u,Маг. Защ +23\0	a,	a,
30200	1	1	u,Маг. Защ +24\0	a,	a,
30201	1	1	u,Маг. Защ +25\0	a,	a,
30202	1	1	u,Маг. Защ +26\0	a,	a,
30203	1	1	u,Маг. Защ +27\0	a,	a,
30204	1	1	u,Маг. Защ +28\0	a,	a,
30205	1	1	u,Маг. Защ +29\0	a,	a,
30206	1	1	u,Маг. Защ +30\0	a,	a,
30207	1	1	u,Маг. Защ +31\0	a,	a,
30208	1	1	u,Маг. Защ +32\0	a,	a,
30209	1	1	u,Маг. Защ +33\0	a,	a,
30210	1	1	u,Маг. Защ +34\0	a,	a,
30211	1	1	u,Маг. Защ +35\0	a,	a,
30212	1	1	u,Маг. Защ +36\0	a,	a,
30213	1	1	u,Маг. Защ +37\0	a,	a,
30214	1	1	u,Маг. Защ +38\0	a,	a,
30215	1	1	u,Маг. Защ +39\0	a,	a,
30216	1	1	u,Маг. Защ +40\0	a,	a,
30217	1	1	u,Маг. Защ +41\0	a,	a,
30218	1	1	u,Маг. Защ +42\0	a,	a,
30219	1	1	u,Маг. Защ +43\0	a,	a,
30220	1	1	u,Маг. Защ +44\0	a,	a,
30221	1	1	u,Маг. Защ +45\0	a,	a,
30222	1	1	u,Маг. Защ +46\0	a,	a,
30223	1	1	u,Маг. Защ +47\0	a,	a,
30224	1	1	u,Маг. Защ +48\0	a,	a,
30225	1	1	u,Маг. Защ +49\0	a,	a,
30226	1	1	u,Маг. Защ +50\0	a,	a,
30227	1	1	u,Маг. Атк. +8.0\0	a,	a,
30228	1	1	u,Маг. Атк. +9.0\0	a,	a,
30229	1	1	u,Маг. Атк. +10.0\0	a,	a,
30230	1	1	u,Маг. Атк. +11.0\0	a,	a,
30231	2	2	u,Маг. Атк. +12.0\0	u,Скорость +7\0	u,ВЫН +2, ДУХ +1\0
30232	3	3	u,Маг. Атк. +13.0\0	u,Скорость +7\\nМакс. HP +200\\nМакс. MP +200\0	u,СИЛ +1, ВЫН +2, ИНТ +1, ДУХ +2\0
30233	4	4	u,Маг. Атк. +14.0\0	u,Скорость +7\\nМакс. HP +200\\nМакс. MP +200\\nРасход \\nMP -3%\0	u,Сопротивление воде, огню, ветру, земле +20\\nСИЛ+2,\\n ЛВК +1, ВЫН +2, ИНТ +2, МДР +1, ДУХ +2\0
30234	4	4	u,Маг. Атк. +15.0\0	u,Скорость +7\\nМакс. HP +200\\nМакс. MP +200\\nРасход \\nMP -3%\0	u,Сопротивление воде, огню, ветру, земле +20\\nСопрот\\nивление отражению урона\\nСИЛ+2, ЛВК +1, ВЫН +2, ИН\\nТ +2, МДР +1, ДУХ +2\0
